# balticporter port map	schema=3	module=ashley-test	engine=balticporter/0.1.0-SNAPSHOT	sources=4763fb93c6d8686a	files=18	policy=49837be7aebf58cd
#kind	upstream	emitted	disposition	body	javaPath	javaLine	digest	shape
type	com.badlogic.ashley.signals.SignalTests	sge.ecs.signals.SignalTests	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=Dummy,ListenerMock,RemoveWhileDispatchListenerMock
type	sge.ecs.signals.SignalTests$Dummy	sge.ecs.signals.SignalTests$Dummy	Ported	-		0		form=class primary=() primaryKind=unique-root primaryVis=private[SignalTests]
type	sge.ecs.signals.SignalTests$ListenerMock	sge.ecs.signals.SignalTests$ListenerMock	Ported	-		0		form=class parents=sge.ecs.signals.Listener primary=() primaryKind=unique-root primaryVis=private[SignalTests]
type	sge.ecs.signals.SignalTests$RemoveWhileDispatchListenerMock	sge.ecs.signals.SignalTests$RemoveWhileDispatchListenerMock	Ported	-		0		form=class parents=sge.ecs.signals.Listener primary=() primaryKind=unique-root primaryVis=private[SignalTests]
type	com.badlogic.ashley.systems.IntervalIteratingTest	sge.ecs.systems.IntervalIteratingTest	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=IntervalComponentSpy,IntervalIteratingSystemSpy,deltaTime
type	sge.ecs.systems.IntervalIteratingTest$IntervalComponentSpy	sge.ecs.systems.IntervalIteratingTest$IntervalComponentSpy	Ported	-		0		form=class parents=sge.ecs.Component primary=() primaryKind=unique-root primaryVis=private[IntervalIteratingTest]
type	sge.ecs.systems.IntervalIteratingTest$IntervalIteratingSystemSpy	sge.ecs.systems.IntervalIteratingTest$IntervalIteratingSystemSpy	Ported	-		0		form=class parents=sge.ecs.systems.IntervalIteratingSystem primary=() primaryKind=unique-root primaryVis=public
type	com.badlogic.ashley.systems.IntervalSystemTest	sge.ecs.systems.IntervalSystemTest	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=IntervalSystemSpy,deltaTime
type	sge.ecs.systems.IntervalSystemTest$IntervalSystemSpy	sge.ecs.systems.IntervalSystemTest$IntervalSystemSpy	Ported	-		0		form=class parents=sge.ecs.systems.IntervalSystem primary=() primaryKind=unique-root primaryVis=public
type	com.badlogic.ashley.systems.IteratingSystemTest	sge.ecs.systems.IteratingSystemTest	Renamed	-		0		companion=yes form=class parents=munit.FunSuite primary=() primaryKind=unique-root primaryVis=public statics=ComponentA,ComponentB,ComponentC,IndexComponent,IteratingComponentRemovalSystem,IteratingRemovalSystem,IteratingSystemMock,SpyComponent,deltaTime
